user_id,date,segment,readiness_score,sleep_score,activity_score,readiness_category,hrv_balance,recovery_index,sleep_balance,activity_balance,body_temp_score,hrv_ms,resting_hr_bpm,body_temp_dev_c,hrv_category,temp_status,duration_h,deep_sleep_h,rem_sleep_h,light_sleep_h,awake_h,deep_pct,rem_pct,bedtime_hour,sleep_category,steps,calories_total,active_minutes,goal_steps,goal_hit,steps_category,workout_detected,workout_type
4,2026-04-19,Self-Optimizer,71,85,100,Medium,42,71,88,98,95,66.2,48.0,0.10,Good,Normal,7.67,1.75,1.59,3.92,0.41,22.8,20.7,21.7,Good,8735,1883,57,10000,false,Medium,false,
4,2026-04-20,Self-Optimizer,65,82,100,Medium,25,64,83,96,97,56.8,57.8,0.04,Medium,Normal,8.03,1.60,1.59,4.39,0.45,19.9,19.8,23.1,Good,10967,1889,86,10000,true,Good,true,Yoga
4,2026-04-21,Self-Optimizer,67,85,100,Medium,30,66,81,99,93,58.8,49.6,-0.10,Medium,Normal,7.57,1.20,2.28,3.73,0.36,15.9,30.1,22.9,Good,11282,2145,70,10000,true,Good,false,
4,2026-04-22,Self-Optimizer,63,93,100,Medium,29,74,91,100,94,56.6,50.6,-0.10,Medium,Normal,8.44,2.53,1.49,3.83,0.58,30.0,17.7,22.4,Good,12334,2001,99,10000,true,Good,false,
4,2026-04-23,Self-Optimizer,63,79,100,Medium,30,63,80,100,92,62.9,45.6,0.23,Good,Normal,7.79,1.45,1.46,4.42,0.46,18.6,18.7,21.8,Good,11670,1641,91,10000,true,Good,true,Run
4,2026-04-24,Self-Optimizer,57,82,100,Medium,11,60,88,100,90,41.2,55.5,-0.34,Medium,Normal,8.10,1.49,1.85,4.35,0.41,18.4,22.8,22.7,Good,12449,2187,81,10000,true,Good,false,
4,2026-04-25,Self-Optimizer,65,82,100,Medium,30,68,82,100,96,59.8,56.5,-0.08,Medium,Normal,8.14,1.38,1.75,4.66,0.35,17.0,21.5,22.3,Good,9454,1826,64,10000,false,Medium,true,Run
4,2026-04-26,Self-Optimizer,66,81,100,Medium,30,61,82,97,96,57.1,41.3,-0.14,Medium,Normal,6.89,1.66,1.37,3.28,0.57,24.1,19.9,23.9,Good,8088,1773,66,10000,false,Medium,false,
4,2026-04-27,Self-Optimizer,70,87,100,Medium,35,70,85,98,100,61.8,47.7,-0.01,Good,Normal,7.39,1.28,2.37,3.04,0.70,17.3,32.1,23.0,Good,10607,2038,84,10000,true,Good,true,Strength
4,2026-04-28,Self-Optimizer,72,92,100,Medium,43,78,91,97,100,71.3,51.0,-0.01,Good,Normal,8.35,1.66,2.16,4.16,0.38,19.9,25.9,21.4,Good,11248,2040,86,10000,true,Good,true,Cycling
4,2026-04-29,Self-Optimizer,63,77,100,Medium,25,62,82,96,93,54.3,56.2,-0.22,Medium,Normal,7.23,1.43,1.29,4.07,0.42,19.8,17.8,22.1,Good,9277,1840,84,10000,false,Medium,true,Yoga
4,2026-04-30,Self-Optimizer,65,81,100,Medium,22,70,86,100,84,50.8,45.1,0.37,Medium,Normal,7.42,1.63,1.71,3.64,0.44,22.0,23.0,23.7,Good,10564,1787,99,10000,true,Good,true,Yoga
4,2026-05-01,Self-Optimizer,68,91,100,Medium,33,69,89,97,90,60.2,56.1,-0.28,Good,Normal,8.24,2.04,1.75,4.03,0.42,24.8,21.2,22.0,Good,10021,2248,73,10000,true,Good,false,
4,2026-05-02,Self-Optimizer,73,93,100,Medium,42,75,94,100,77,67.3,49.5,0.54,Good,Elevated,7.93,1.92,2.29,3.09,0.63,24.2,28.9,21.6,Good,10213,1796,82,10000,true,Good,false,
4,2026-05-03,Self-Optimizer,64,83,100,Medium,35,70,85,95,92,57.1,52.5,0.20,Medium,Normal,8.48,1.24,2.23,4.57,0.45,14.6,26.3,23.6,Good,13587,1999,92,10000,true,Good,true,Walk
4,2026-05-04,Self-Optimizer,64,80,100,Medium,27,62,80,100,94,59.2,48.4,0.11,Medium,Normal,7.32,1.75,1.25,3.98,0.34,23.9,17.1,22.2,Good,8948,2032,72,10000,false,Medium,false,
4,2026-05-05,Self-Optimizer,69,86,100,Medium,28,69,86,96,100,56.5,50.5,0.02,Medium,Normal,7.05,1.43,2.11,2.71,0.80,20.3,29.9,23.1,Good,10640,2025,75,10000,true,Good,true,Strength
4,2026-05-06,Self-Optimizer,68,92,100,Medium,33,80,88,100,88,59.1,52.1,-0.34,Medium,Normal,8.54,1.80,2.13,4.16,0.45,21.1,24.9,23.2,Good,10246,1765,74,10000,true,Good,true,Walk
4,2026-05-07,Self-Optimizer,64,81,100,Medium,32,63,82,100,89,54.3,54.0,0.29,Medium,Normal,8.15,1.47,1.80,4.40,0.48,18.0,22.1,23.7,Good,11565,2270,91,10000,true,Good,true,Yoga
4,2026-05-08,Self-Optimizer,74,94,100,Medium,48,77,94,99,88,71.6,54.1,0.25,Good,Normal,7.70,1.66,2.45,2.95,0.64,21.6,31.8,0.1,Good,7969,1901,65,10000,false,Medium,false,
4,2026-05-09,Self-Optimizer,67,89,100,Medium,30,67,86,100,96,56.0,46.2,-0.13,Medium,Normal,7.93,1.66,2.11,3.44,0.72,20.9,26.6,21.4,Good,8851,1746,54,10000,false,Medium,false,
4,2026-05-10,Self-Optimizer,76,91,100,Good,50,77,91,100,100,72.8,53.4,0.11,Good,Normal,7.60,1.96,1.76,3.52,0.35,25.8,23.2,22.0,Good,11338,1916,95,10000,true,Good,false,
4,2026-05-11,Self-Optimizer,76,92,100,Good,54,80,95,100,83,76.5,57.0,0.45,Good,Normal,8.05,1.46,2.58,3.54,0.48,18.1,32.0,23.0,Good,11299,1986,99,10000,true,Good,true,Strength
4,2026-05-12,Self-Optimizer,70,97,100,Medium,43,81,95,97,98,66.5,55.4,-0.09,Good,Normal,8.42,2.03,2.31,3.40,0.69,24.1,27.4,22.5,Good,11314,2033,60,10000,true,Good,true,Run
4,2026-05-13,Self-Optimizer,65,85,100,Medium,31,70,84,96,88,55.5,48.7,-0.32,Medium,Normal,7.76,1.72,1.59,3.99,0.46,22.2,20.5,23.3,Good,8944,1976,82,10000,false,Medium,false,
4,2026-05-14,Self-Optimizer,76,95,100,Good,56,87,96,99,100,78.7,46.7,-0.06,Good,Normal,8.77,1.51,2.43,4.34,0.49,17.2,27.7,23.6,Good,10663,1988,90,10000,true,Good,true,Walk
4,2026-05-15,Self-Optimizer,68,96,100,Medium,35,76,95,98,90,60.1,45.7,0.23,Good,Normal,8.39,2.12,2.38,3.16,0.73,25.3,28.4,0.2,Good,12009,1986,74,10000,true,Good,false,
4,2026-05-16,Self-Optimizer,72,90,100,Medium,39,76,91,96,97,61.0,52.1,-0.06,Good,Normal,8.17,1.69,2.17,3.70,0.61,20.7,26.6,22.8,Good,11138,1919,71,10000,true,Good,false,
4,2026-05-17,Self-Optimizer,73,91,100,Medium,55,79,83,100,95,75.2,54.5,0.18,Good,Normal,8.51,1.88,1.80,4.10,0.73,22.1,21.2,23.0,Good,9602,1761,61,10000,false,Medium,true,Run
4,2026-05-18,Self-Optimizer,69,84,100,Medium,29,65,85,100,99,60.9,45.7,0.10,Good,Normal,9.04,1.42,1.89,5.19,0.55,15.7,20.9,23.9,Good,9479,1848,77,10000,false,Medium,true,Cycling
4,2026-05-19,Self-Optimizer,63,85,100,Medium,31,70,79,100,85,57.2,51.0,-0.37,Medium,Normal,8.14,1.71,1.48,4.65,0.30,21.0,18.2,23.3,Good,11181,2243,81,10000,true,Good,false,
4,2026-05-20,Self-Optimizer,69,85,100,Medium,36,72,87,100,95,64.9,57.7,0.06,Good,Normal,7.42,1.44,1.89,3.79,0.30,19.4,25.5,0.3,Good,8080,1729,80,10000,false,Medium,false,
4,2026-05-21,Self-Optimizer,78,92,100,Good,58,91,93,100,93,83.3,58.1,0.16,Good,Normal,9.08,1.67,1.96,5.27,0.18,18.4,21.6,22.4,Good,10785,2032,71,10000,true,Good,true,Cycling
5,2026-02-21,Self-Optimizer,73,94,100,Medium,40,78,94,100,95,66.1,46.4,-0.05,Good,Normal,8.51,1.69,2.16,4.40,0.25,19.9,25.4,23.6,Good,10668,2127,82,10000,true,Good,true,Strength
5,2026-02-22,Self-Optimizer,66,89,100,Medium,34,76,94,95,86,60.4,52.4,-0.35,Good,Normal,7.73,1.59,1.75,4.13,0.27,20.6,22.6,22.1,Good,8939,1762,71,10000,false,Medium,false,
5,2026-02-23,Self-Optimizer,63,91,100,Medium,29,72,92,97,89,54.7,53.1,0.30,Medium,Normal,8.38,1.76,2.23,3.83,0.56,21.0,26.6,23.1,Good,7932,1811,60,10000,false,Medium,false,
5,2026-02-24,Self-Optimizer,68,86,100,Medium,34,70,87,100,91,62.4,45.4,-0.28,Good,Normal,7.18,1.43,1.66,3.38,0.71,19.9,23.1,23.5,Good,9964,2054,64,10000,false,Medium,true,Run
5,2026-02-25,Self-Optimizer,73,97,100,Medium,49,81,99,100,84,73.1,49.7,0.43,Good,Normal,9.03,2.14,1.94,4.39,0.56,23.7,21.5,23.2,Good,12258,2012,81,10000,true,Good,true,Strength
5,2026-02-26,Self-Optimizer,68,84,100,Medium,36,67,81,98,88,64.1,44.4,0.36,Good,Normal,7.61,1.50,1.72,3.69,0.70,19.7,22.6,21.3,Good,14001,1990,97,10000,true,Good,true,Run
5,2026-02-27,Self-Optimizer,61,83,100,Medium,28,67,82,100,96,55.2,56.2,-0.14,Medium,Normal,8.51,1.45,1.45,4.89,0.71,17.0,17.0,23.6,Good,10033,1961,79,10000,true,Good,true,Cycling
5,2026-02-28,Self-Optimizer,84,100,100,Good,60,98,100,100,91,87.9,51.6,-0.17,Good,Normal,9.19,2.39,2.94,3.20,0.65,26.0,32.0,22.9,Good,12651,1941,98,10000,true,Good,false,
5,2026-03-01,Self-Optimizer,80,100,100,Good,59,83,96,100,92,83.9,55.9,0.26,Good,Normal,8.65,2.33,1.93,3.99,0.41,26.9,22.3,22.8,Good,11836,1971,95,10000,true,Good,false,
5,2026-03-02,Self-Optimizer,70,80,100,Medium,44,68,81,100,87,69.2,51.0,0.33,Good,Normal,7.13,1.56,1.17,3.97,0.44,21.9,16.4,23.7,Good,11515,2111,93,10000,true,Good,false,
5,2026-03-03,Self-Optimizer,70,90,100,Medium,37,75,90,100,96,66.1,49.2,0.17,Good,Normal,7.88,2.06,1.40,3.76,0.66,26.1,17.8,23.5,Good,11436,1999,96,10000,true,Good,true,Run
5,2026-03-04,Self-Optimizer,74,98,100,Medium,55,75,100,99,92,75.2,40.0,0.20,Good,Normal,7.45,2.23,1.81,3.09,0.32,29.9,24.3,21.9,Good,12467,1966,76,10000,true,Good,true,Cycling
5,2026-03-05,Self-Optimizer,69,89,100,Medium,35,72,93,100,97,61.8,43.5,-0.02,Good,Normal,7.93,1.61,1.87,4.02,0.43,20.3,23.6,23.5,Good,8057,1707,57,10000,false,Medium,false,
5,2026-03-06,Self-Optimizer,70,84,100,Medium,39,73,84,99,94,66.6,51.7,0.14,Good,Normal,7.94,1.22,1.83,4.73,0.16,15.4,23.0,23.3,Good,12080,2042,100,10000,true,Good,false,
5,2026-03-07,Self-Optimizer,77,100,100,Good,55,86,96,100,97,77.4,53.2,-0.06,Good,Normal,7.86,1.80,2.36,3.38,0.32,22.9,30.0,23.8,Good,10893,2038,89,10000,true,Good,true,Cycling
5,2026-03-08,Self-Optimizer,74,94,100,Medium,30,78,92,100,79,60.0,55.6,-0.48,Good,Normal,7.78,2.00,1.68,3.77,0.34,25.7,21.6,23.5,Good,3257,1534,19,10000,false,Low,false,
5,2026-03-09,Self-Optimizer,67,83,100,Medium,35,72,83,100,99,60.8,46.3,0.04,Good,Normal,7.80,1.40,1.65,4.28,0.46,17.9,21.2,0.1,Good,10387,1918,83,10000,true,Good,false,
5,2026-03-10,Self-Optimizer,60,82,100,Medium,24,67,82,100,96,53.6,54.9,-0.05,Medium,Normal,6.90,1.36,1.72,3.38,0.44,19.7,24.9,0.0,Good,9555,1965,87,10000,false,Medium,true,Cycling
5,2026-03-11,Self-Optimizer,76,97,100,Good,43,84,92,100,92,71.9,48.6,-0.29,Good,Normal,8.20,1.74,2.18,3.77,0.51,21.2,26.6,22.7,Good,2737,1553,20,10000,false,Low,false,
5,2026-03-12,Self-Optimizer,60,79,100,Medium,13,65,83,97,95,44.8,51.5,-0.09,Medium,Normal,7.95,1.33,1.51,4.72,0.39,16.7,19.0,0.1,Good,7749,1728,51,10000,false,Medium,false,
5,2026-03-13,Self-Optimizer,81,93,100,Good,53,79,93,93,94,81.1,48.8,-0.15,Good,Normal,6.81,1.64,1.72,3.28,0.18,24.1,25.3,23.2,Good,8489,1899,59,10000,false,Medium,false,
5,2026-03-14,Self-Optimizer,70,90,100,Medium,46,75,95,98,97,71.6,52.2,-0.14,Good,Normal,8.47,1.99,1.15,4.59,0.74,23.5,13.6,22.4,Good,7811,1992,74,10000,false,Medium,false,
5,2026-03-15,Self-Optimizer,74,95,100,Medium,42,78,93,100,90,67.1,49.8,-0.22,Good,Normal,8.49,1.99,1.71,4.16,0.62,23.4,20.1,22.7,Good,9259,1720,77,10000,false,Medium,true,Strength
5,2026-03-16,Self-Optimizer,68,84,100,Medium,33,70,83,99,90,58.3,47.2,-0.23,Medium,Normal,6.93,1.65,1.37,3.62,0.30,23.8,19.8,22.7,Good,12692,2165,96,10000,true,Good,true,Cycling
5,2026-03-17,Self-Optimizer,81,100,100,Good,55,84,100,100,97,79.9,49.5,-0.01,Good,Normal,8.53,1.92,2.32,4.01,0.28,22.5,27.2,22.4,Good,10845,1998,88,10000,true,Good,true,Strength
5,2026-03-18,Self-Optimizer,72,96,100,Medium,34,79,94,100,88,62.0,50.9,-0.28,Good,Normal,7.98,2.10,1.82,3.41,0.65,26.3,22.8,23.0,Good,9372,1842,82,10000,false,Medium,true,Run
5,2026-03-19,Self-Optimizer,77,93,100,Good,53,80,95,100,100,73.9,49.3,0.02,Good,Normal,8.04,1.71,1.91,3.84,0.58,21.3,23.8,0.1,Good,11754,2047,90,10000,true,Good,true,Strength
5,2026-03-20,Self-Optimizer,73,97,100,Medium,41,87,98,100,97,72.2,50.0,-0.15,Good,Normal,8.42,2.14,1.72,4.13,0.44,25.4,20.4,22.4,Good,10213,1879,73,10000,true,Good,true,Run
5,2026-03-21,Self-Optimizer,76,98,100,Good,48,86,96,96,95,74.5,45.4,0.07,Good,Normal,8.45,1.77,2.31,4.01,0.35,20.9,27.3,23.0,Good,13401,2141,91,10000,true,Good,true,Cycling
5,2026-03-22,Self-Optimizer,65,89,100,Medium,28,73,87,95,93,57.3,50.7,0.09,Medium,Normal,8.29,1.15,2.59,4.10,0.45,13.9,31.2,21.4,Good,12919,2114,104,10000,true,Good,true,Run
5,2026-03-23,Self-Optimizer,68,88,100,Medium,32,73,83,95,100,59.3,47.1,0.05,Medium,Normal,8.07,1.65,1.82,3.95,0.64,20.4,22.6,23.6,Good,8946,1859,61,10000,false,Medium,false,
5,2026-03-24,Self-Optimizer,80,99,100,Good,51,84,99,100,99,77.4,49.1,0.04,Good,Normal,8.50,2.02,2.07,3.60,0.81,23.8,24.4,21.8,Good,7978,1809,64,10000,false,Medium,false,
5,2026-03-25,Self-Optimizer,70,94,100,Medium,37,77,94,98,89,61.6,50.6,-0.27,Good,Normal,8.10,1.69,2.14,3.93,0.35,20.9,26.4,21.6,Good,8579,2053,57,10000,false,Medium,false,
5,2026-03-26,Self-Optimizer,60,84,100,Medium,17,57,83,96,81,44.9,48.4,0.50,Medium,Normal,7.78,1.52,2.13,3.85,0.27,19.5,27.4,23.9,Good,10543,2025,87,10000,true,Good,true,Strength
5,2026-03-27,Self-Optimizer,75,96,100,Good,50,83,95,100,98,73.3,58.4,0.01,Good,Normal,9.45,1.97,1.81,5.18,0.49,20.8,19.2,23.0,Good,12878,2221,118,10000,true,Good,false,
5,2026-03-28,Self-Optimizer,70,95,100,Medium,33,76,92,100,96,62.5,47.6,-0.01,Good,Normal,8.33,1.58,2.46,3.98,0.31,19.0,29.5,21.6,Good,10674,1986,88,10000,true,Good,false,
5,2026-03-29,Self-Optimizer,66,86,100,Medium,40,71,87,98,96,63.2,46.9,-0.12,Good,Normal,8.62,1.20,1.94,4.44,1.03,13.9,22.5,23.0,Good,8915,1970,67,10000,false,Medium,false,
5,2026-03-30,Self-Optimizer,62,84,100,Medium,28,66,82,100,99,57.8,44.3,0.02,Medium,Normal,7.40,1.48,1.67,3.78,0.47,20.0,22.6,23.5,Good,10533,1976,83,10000,true,Good,false,
5,2026-03-31,Self-Optimizer,71,94,100,Medium,38,77,91,98,93,66.1,43.8,0.22,Good,Normal,7.60,1.99,1.87,3.18,0.57,26.2,24.6,22.5,Good,10763,1893,98,10000,true,Good,true,Walk
5,2026-04-01,Self-Optimizer,73,96,100,Medium,42,80,95,100,100,67.9,46.1,0.00,Good,Normal,8.80,1.81,2.19,4.44,0.36,20.6,24.9,22.2,Good,8945,1890,68,10000,false,Medium,false,
5,2026-04-02,Self-Optimizer,70,89,100,Medium,34,76,91,98,99,65.1,54.6,0.03,Good,Normal,8.45,1.66,1.70,4.69,0.40,19.6,20.1,23.6,Good,11963,1964,94,10000,true,Good,true,Strength
5,2026-04-03,Self-Optimizer,66,83,100,Medium,32,71,87,96,88,57.0,51.4,0.34,Medium,Normal,7.63,1.50,1.74,4.22,0.17,19.7,22.8,21.8,Good,11241,1966,82,10000,true,Good,false,
5,2026-04-04,Self-Optimizer,68,93,100,Medium,38,76,96,93,100,65.0,55.1,0.02,Good,Normal,8.27,1.55,2.29,3.77,0.66,18.7,27.7,23.6,Good,10587,1847,76,10000,true,Good,false,
5,2026-04-05,Self-Optimizer,79,100,100,Good,50,86,93,99,95,75.4,53.8,0.16,Good,Normal,9.22,2.02,2.50,4.25,0.45,21.9,27.1,1.0,Good,10591,1886,96,10000,true,Good,false,
5,2026-04-06,Self-Optimizer,69,98,100,Medium,37,77,95,95,92,63.0,48.2,-0.24,Good,Normal,9.05,1.88,2.25,4.13,0.79,20.8,24.9,22.9,Good,9278,1854,70,10000,false,Medium,true,Strength
5,2026-04-07,Self-Optimizer,79,96,100,Good,43,84,98,98,96,72.1,46.9,0.05,Good,Normal,7.91,1.93,1.94,3.54,0.50,24.4,24.5,22.3,Good,7745,1724,51,10000,false,Medium,false,
5,2026-04-08,Self-Optimizer,71,92,100,Medium,44,81,95,95,98,68.9,55.4,-0.02,Good,Normal,7.32,1.62,2.01,3.28,0.41,22.1,27.5,0.1,Good,10267,2132,79,10000,true,Good,true,Cycling
5,2026-04-09,Self-Optimizer,71,88,100,Medium,47,71,91,94,82,72.4,54.4,0.36,Good,Normal,7.90,1.48,1.89,4.07,0.46,18.7,23.9,23.6,Good,12553,2091,95,10000,true,Good,true,Strength
5,2026-04-10,Self-Optimizer,78,99,100,Good,40,81,100,100,87,67.3,53.7,0.30,Good,Normal,7.76,1.97,2.45,2.88,0.46,25.4,31.6,24.0,Good,9877,1858,69,10000,false,Medium,true,Strength
5,2026-04-11,Self-Optimizer,80,100,100,Good,67,90,99,97,92,89.5,46.5,0.15,Good,Normal,8.06,2.18,2.43,2.83,0.62,27.0,30.1,23.0,Good,10956,2112,72,10000,true,Good,false,
5,2026-04-12,Self-Optimizer,72,83,100,Medium,44,70,80,100,90,70.2,54.9,-0.25,Good,Normal,6.73,1.32,1.45,3.68,0.27,19.6,21.5,23.1,Good,11409,2100,79,10000,true,Good,true,Strength
5,2026-04-13,Self-Optimizer,74,88,100,Medium,49,73,85,100,85,75.0,49.0,0.33,Good,Normal,8.09,1.59,1.64,4.49,0.37,19.7,20.3,23.9,Good,8434,2011,71,10000,false,Medium,false,
5,2026-04-14,Self-Optimizer,75,95,100,Good,51,81,100,100,89,79.3,49.5,-0.25,Good,Normal,8.06,1.70,1.86,3.96,0.54,21.1,23.1,23.4,Good,11261,1874,108,10000,true,Good,false,
5,2026-04-15,Self-Optimizer,70,91,100,Medium,43,82,94,100,97,64.9,47.3,-0.10,Good,Normal,6.58,1.58,1.92,2.82,0.26,24.0,29.2,22.2,Good,10190,2100,80,10000,true,Good,false,
5,2026-04-16,Self-Optimizer,75,96,100,Good,56,82,94,100,90,81.9,48.2,0.30,Good,Normal,8.21,1.70,2.14,4.20,0.17,20.7,26.1,22.1,Good,8259,1952,56,10000,false,Medium,false,
5,2026-04-17,Self-Optimizer,82,100,100,Good,51,89,100,93,89,81.2,49.1,0.31,Good,Normal,9.19,1.84,2.77,3.97,0.62,20.0,30.1,21.6,Good,9964,1827,78,10000,false,Medium,true,Strength
5,2026-04-18,Self-Optimizer,65,91,100,Medium,39,71,89,100,88,61.8,50.8,-0.29,Good,Normal,8.35,1.69,1.78,4.33,0.54,20.2,21.3,23.4,Good,7459,1989,58,10000,false,Medium,false,
5,2026-04-19,Self-Optimizer,78,100,100,Good,55,86,100,98,96,78.6,47.8,0.13,Good,Normal,8.73,2.28,2.31,3.85,0.28,26.1,26.5,22.6,Good,10503,2096,66,10000,true,Good,false,
5,2026-04-20,Self-Optimizer,81,100,100,Good,47,84,100,100,97,73.1,44.0,0.03,Good,Normal,9.73,2.35,3.11,3.42,0.86,24.2,32.0,23.2,Good,9516,1891,57,10000,false,Medium,false,
5,2026-04-21,Self-Optimizer,76,98,100,Good,60,90,96,100,86,84.7,53.5,-0.33,Good,Normal,8.64,2.00,1.60,4.52,0.52,23.1,18.5,24.0,Good,11784,2002,88,10000,true,Good,true,Run
5,2026-04-22,Self-Optimizer,77,96,100,Good,44,82,97,97,94,72.0,51.3,0.16,Good,Normal,7.94,1.83,2.19,3.59,0.33,23.0,27.6,22.6,Good,11540,1983,98,10000,true,Good,false,
5,2026-04-23,Self-Optimizer,75,88,100,Good,49,76,87,100,94,78.1,50.4,0.16,Good,Normal,7.85,1.57,1.54,4.41,0.33,20.0,19.6,0.1,Good,2359,1707,23,10000,false,Low,false,
5,2026-04-24,Self-Optimizer,72,88,100,Medium,44,73,91,99,85,68.2,45.4,0.28,Good,Normal,7.71,1.68,1.68,3.71,0.64,21.8,21.8,0.0,Good,9638,1941,86,10000,false,Medium,true,Strength
5,2026-04-25,Self-Optimizer,74,95,100,Medium,38,77,91,100,100,68.3,50.2,-0.02,Good,Normal,8.60,1.92,1.97,4.40,0.31,22.3,22.9,0.6,Good,11879,2160,81,10000,true,Good,false,
5,2026-04-26,Self-Optimizer,73,94,100,Medium,41,82,92,99,96,65.0,48.8,0.08,Good,Normal,7.72,1.77,2.14,3.43,0.38,22.9,27.7,23.8,Good,10253,1907,76,10000,true,Good,false,
5,2026-04-27,Self-Optimizer,79,97,100,Good,42,78,94,100,91,67.9,47.4,0.19,Good,Normal,8.54,2.26,1.87,4.11,0.29,26.5,21.9,22.6,Good,10975,2197,89,10000,true,Good,true,Cycling
5,2026-04-28,Self-Optimizer,75,97,100,Good,46,85,95,100,92,75.3,51.6,-0.23,Good,Normal,8.41,1.88,1.93,4.42,0.18,22.4,22.9,23.4,Good,10591,2081,67,10000,true,Good,false,
5,2026-04-29,Self-Optimizer,78,100,100,Good,55,83,93,100,96,78.1,51.7,-0.10,Good,Normal,9.35,2.23,2.55,3.90,0.67,23.9,27.3,23.3,Good,12692,1858,98,10000,true,Good,true,Yoga
5,2026-04-30,Self-Optimizer,65,88,100,Medium,29,72,93,100,70,61.5,56.4,0.72,Good,Elevated,8.50,1.85,1.86,4.41,0.37,21.8,21.9,22.8,Good,10670,1970,74,10000,true,Good,false,
5,2026-05-01,Self-Optimizer,77,95,100,Good,43,76,95,100,82,66.7,52.2,-0.40,Good,Normal,8.29,1.68,2.07,3.98,0.57,20.3,25.0,23.7,Good,9763,2010,70,10000,false,Medium,true,Walk
5,2026-05-02,Self-Optimizer,76,97,100,Good,48,84,97,100,94,77.9,45.5,0.11,Good,Normal,9.00,2.04,1.76,4.72,0.48,22.7,19.6,23.0,Good,8955,1710,54,10000,false,Medium,false,
5,2026-05-03,Self-Optimizer,79,97,100,Good,53,81,91,97,99,76.7,48.5,-0.04,Good,Normal,7.42,1.97,1.87,3.08,0.50,26.5,25.2,0.1,Good,9290,1926,70,10000,false,Medium,false,
5,2026-05-04,Self-Optimizer,70,93,100,Medium,39,77,95,100,93,67.3,47.1,-0.18,Good,Normal,7.83,1.80,1.82,3.77,0.44,23.0,23.2,22.4,Good,10340,1983,90,10000,true,Good,true,Walk
5,2026-05-05,Self-Optimizer,74,99,100,Medium,47,85,100,100,97,69.9,45.2,0.06,Good,Normal,9.03,1.85,2.42,4.56,0.20,20.5,26.8,23.9,Good,10132,2137,61,10000,true,Good,false,
5,2026-05-06,Self-Optimizer,76,96,96,Good,44,83,94,97,91,71.8,51.4,0.16,Good,Normal,8.76,1.93,2.04,4.19,0.60,22.0,23.3,0.8,Good,2190,1733,13,10000,false,Low,false,
5,2026-05-07,Self-Optimizer,81,100,100,Good,69,90,100,99,81,91.2,46.2,-0.46,Good,Normal,7.74,2.04,1.74,3.50,0.46,26.4,22.5,22.8,Good,11666,2007,99,10000,true,Good,false,
5,2026-05-08,Self-Optimizer,73,90,100,Medium,49,78,89,97,81,76.8,49.7,0.53,Good,Elevated,8.12,1.81,1.64,4.02,0.65,22.3,20.2,21.6,Good,9106,2116,83,10000,false,Medium,false,
5,2026-05-09,Self-Optimizer,66,85,100,Medium,30,76,92,98,95,60.9,55.3,0.19,Good,Normal,8.29,1.62,1.53,4.61,0.53,19.5,18.5,21.8,Good,8993,2179,82,10000,false,Medium,false,
5,2026-05-10,Self-Optimizer,71,87,100,Medium,37,72,80,97,98,62.1,48.8,-0.06,Good,Normal,8.06,1.32,2.02,4.39,0.33,16.4,25.1,22.6,Good,8414,1893,75,10000,false,Medium,false,
5,2026-05-11,Self-Optimizer,58,80,100,Medium,18,64,76,100,97,47.6,49.2,0.14,Medium,Normal,7.90,1.32,1.70,4.65,0.23,16.7,21.5,23.5,Good,9405,1916,67,10000,false,Medium,true,Strength
5,2026-05-12,Self-Optimizer,83,100,100,Good,59,87,100,98,100,88.2,49.1,-0.03,Good,Normal,9.45,2.83,2.47,3.42,0.72,29.9,26.1,21.6,Good,14778,2029,118,10000,true,Good,true,Yoga
5,2026-05-13,Self-Optimizer,74,98,100,Medium,45,82,99,98,97,68.4,46.2,-0.01,Good,Normal,8.92,2.12,1.95,4.09,0.76,23.8,21.9,22.8,Good,11085,1888,90,10000,true,Good,false,
5,2026-05-14,Self-Optimizer,70,89,100,Medium,41,78,89,100,96,68.2,40.3,0.11,Good,Normal,7.93,1.81,1.55,3.94,0.64,22.8,19.5,22.2,Good,11177,1924,93,10000,true,Good,false,
5,2026-05-15,Self-Optimizer,61,80,100,Medium,23,65,77,94,98,51.0,48.9,0.05,Medium,Normal,7.29,1.22,1.83,3.90,0.35,16.7,25.1,21.9,Good,9264,2032,67,10000,false,Medium,true,Strength
5,2026-05-16,Self-Optimizer,69,86,100,Medium,42,75,85,99,97,67.5,45.5,0.08,Good,Normal,7.85,1.66,1.49,4.40,0.29,21.1,19.0,0.7,Good,11658,1982,85,10000,true,Good,true,Run
5,2026-05-17,Self-Optimizer,78,95,100,Good,56,88,94,100,100,80.7,50.0,-0.05,Good,Normal,7.98,1.74,1.88,3.95,0.41,21.8,23.6,23.5,Good,11737,1990,99,10000,true,Good,true,Yoga
5,2026-05-18,Self-Optimizer,75,91,100,Good,48,77,89,100,98,68.8,45.4,-0.08,Good,Normal,8.65,1.77,1.64,4.50,0.74,20.5,19.0,22.9,Good,3605,1620,21,10000,false,Low,false,
5,2026-05-19,Self-Optimizer,72,88,100,Medium,41,72,89,100,89,63.7,48.3,0.27,Good,Normal,8.94,1.26,2.16,4.64,0.88,14.1,24.2,22.7,Good,10955,1930,82,10000,true,Good,true,Strength
